LON,LAT,NUMBER,STREET,UNIT,CITY,DISTRICT,REGION,POSTCODE,ID,HASH
-117.8042955,33.659255,5238,MICHELSON DR,,,,,,,4e236af11861031a
-117.8334381,33.6587884,4,LAGO SUD,,,,,,,487727ec84f1724e
-117.8334862,33.6587233,6,LAGO SUD,,,,,,,0e853a1e3edfe921
-117.7510974,33.6593692,2,VENTURE,,,,,,,bac9f479c4ac0f2e
-117.8305659,33.6585436,1,MADRONA,,,,,,,3a2c07c1cc78c85b
-117.8068224,33.6587807,17614,ROSA DREW LN,,,,,,,42a900363d7f78a6
-117.8332784,33.6582699,16,LAGO SUD,,,,,,,569d47e46b1f5376
-117.8131459,33.6585035,11,BROADLEAF,,,,,,,d67c012599969b64
-117.8330184,33.6582564,15,LAGO SUD,,,,,,,46e8e4b4e8cc0d0b
-117.8189446,33.6583749,17,GUNNISON,,,,,,,2bd8e1bc8d25293a
-117.8284749,33.6581978,10,RANA,,,,,,,98edf5baf90f99a9
-117.8300558,33.6580174,12,CERRITO,,,,,,,0066388d18f07440
-117.8283935,33.657827,12,VISTA,,,,,,,afcac080a1f7b0a1
-117.8129822,33.6579962,18,BROADLEAF,,,,,,,4f6c2edb73aaeed1
-117.7675216,33.65802,1,BLIZZARD WAY,,,,,,,485bd6c9c5858ac1
-117.7664816,33.6579923,3,BLIZZARD WAY,,,,,,,32fdef076577db4c
-117.7031466,33.6583206,40,PARKER,,,,,,,485476917fdc235a
-117.8417621,33.6566401,187,STANFORD,,,,,,,4b70ebf8687d43bb
-117.7345028,33.6574798,15221,BARRANCA PKWY,,,,,,,04ee2f981b8f504a
-117.8174715,33.6553896,1,RUSTLING WIND,,,,,,,b144b03dd4ba7a2d
-117.8439533,33.6549612,321,STANFORD,,,,,,,50d97610c3a04544
-117.843075,33.6548081,349,STANFORD,,,,,,,c12e48b31920e8d3
-117.8372913,33.6545666,63,LEHIGH AISLE,,,,,,,95a43573f9e2df44
-117.7351701,33.6555103,20,ADA,,,,,,,bb099c3a01c2fd6e
-117.841005,33.6542366,562,STANFORD,,,,,,,0e12635f5315ebcf
-117.7660656,33.6547598,2,JENNER,,,,,,,7c67fa75c76ecbc2
-117.8413527,33.6538852,530,STANFORD,,,,,,,64f94b42203d6144
-117.7341775,33.6549635,32,MAUCHLY,,,,,,,0170690f184eacfa
-117.8361099,33.6536869,20,AUBURN AISLE,GARAGE,,,,,,ea02c946304b38d6
-117.8353271,33.6536338,35,AUBURN AISLE,,,,,,,c4563049b1d9ff82
-117.8370955,33.6535628,30,LEHIGH AISLE,,,,,,,6aeab1fe9b9ca151
-117.807208,33.653856,18,TRINITY,,,,,,,ee7a1d935f2a77ad
-117.8410684,33.6533445,498,STANFORD,,,,,,,76e75482f6c0236b
-117.8212465,33.6534648,145,ROCKVIEW,,,,,,,219ca348d94d5b54
-117.8386328,33.6530186,1002,STANFORD,,,,,,,646e9fecd28ba537
-117.8413851,33.6529556,627,STANFORD,,,,,,,1dcbcd5bbe4b3f21
-117.8212786,33.6532031,129,ROCKVIEW,,,,,,,32e23ede6954ed6f
-117.8384352,33.6528044,1034,STANFORD,,,,,,,233637786f12aa37
-117.8370224,33.6527969,25,SCRIPPS AISLE,GARAGE,,,,,,8963db8853b459ae
-117.8357195,33.6527191,257,AMHERST AISLE,,,,,,,dac5289c95e14fe5
-117.8380953,33.6524912,1062,STANFORD,,,,,,,b5bb8293043e8533
-117.8348577,33.6525052,226,AMHERST AISLE,,,,,,,40d7cdd9c67300cd
-117.8145802,33.6527556,15,FAITH,,,,,,,8e2f5791b396796c
-117.8064872,33.6527,40,ASCENSION,,,,,,,ed6fd9dc5791bb59
-117.8382558,33.6522566,1132,STANFORD,,,,,,,b467c47fdccf8554
-117.8268366,33.6523685,134,OXFORD,,,,,,,6f918daf7e877188
-117.7335072,33.6531845,12,MAUCHLY,,,,,,,afb3e83266274abe
-117.8385773,33.6520094,1188,STANFORD,LAUNDRY,,,,,,19b765b3a732990d
-117.8374887,33.6519465,1100,STANFORD,LEASE OFFICE,,,,,,b390e352f54219c3
-117.8179475,33.6518494,1,ROCKY KNOLL,,,,,,,bc9efdebcd794a8f
-117.8188953,33.6920699,402,SILK TREE,,,,,,,b408dcb5612c86fd
-117.8136216,33.6926514,22,HONEY LOCUST,,,,,,,6bf0ac8124ba1cb2
-117.814113,33.6932036,32,HONEY LOCUST,,,,,,,4d3d2c5a22a01a70
-117.8162465,33.6931027,46,FRINGE TREE,,,,,,,8153f94e176eda08
-117.8184452,33.6939447,46,WATER LILY,,,,,,,1de27fd9817d78d4
-117.8162949,33.6939914,46,CANDYTUFT,,,,,,,ce4c0e0d9f24f2ab
-117.8168769,33.6949583,49,SNOWDROP TREE,,,,,,,3b9eccefdf1b9c84
-117.7535451,33.6937375,53,WINDING WAY,,,,,,,6dcd3cb55ed2b493
-117.7829953,33.7122339,52,NEW SEASON,,,,,,,7e81f3f485422517
-117.7828075,33.7134102,93,TRAILING VINE,,,,,,,6d4ec2ade2af7c57
-117.7811308,33.7124813,71,NIGHT BLOOM,,,,,,,12d6524215adebfa
-117.7806301,33.7125582,62,NIGHT BLOOM,,,,,,,694f32e54e6a9474
-117.779766,33.7134277,34,NIGHT BLOOM,,,,,,,a5282d46c9deae7f
-117.7794479,33.7135494,26,NIGHT BLOOM,,,,,,,4633e67a23e65779
-117.8592762,33.6579378,19520,JAMBOREE RD,,,,,,,88cde5468dbd526a
-117.7702175,33.6590532,16257,LAGUNA CANYON RD,,,,,,,8d5c051738fcc63e
-117.7685417,33.6604861,16245,LAGUNA CANYON RD,,,,,,,af5be567ab050dbf
-117.7977336,33.6613197,1,HAWTHORN,,,,,,,c3ea6c41da2709be
-117.798637,33.6622283,8,EUCALYPTUS,,,,,,,d5a87e1a4a8fe800
-117.7986133,33.662294,6,EUCALYPTUS,,,,,,,25f3e856b986933d
-117.8003922,33.663214,2,CHERRY N,,,,,,,3dc39dbf7ef92017
-117.7995749,33.6617849,22,EUCALYPTUS,,,,,,,85e069eacb26c84c
-117.7997114,33.6614924,37,EUCALYPTUS,,,,,,,671b89193a57d20e
-117.8012803,33.6620959,45,DOGWOOD S,,,,,,,09c82bbe576e95b2
-117.8005081,33.6627664,3,CHERRY S,,,,,,,a7578b6bfb3aa468
-117.8004925,33.6628475,1,CHERRY S,,,,,,,32fe64e09e88da6e
-117.7794694,33.6635227,10,JAPONICA,,,,,,,0c8d498a5d3a6b68
-117.7543802,33.6564175,15635,ALTON PKWY,,,,,,,de912afbbca7bf32
-117.8006339,33.6496739,5,LOS GATOS,,,,,,,d0c93b90eebf3ede
-117.8373022,33.6483059,313,BERKELEY,,,,,,,19913229661a8cba
-117.8088759,33.6665168,142,CLEARBROOK,,,,,,,646ffddf4fbb7f5e
-117.8051595,33.6665175,58,SUMMERFIELD,,,,,,,1bfc1c0a16cd4038
-117.8037945,33.6665631,29,SUMMERFIELD,,,,,,,7697fb1237a9673a
-117.7997298,33.6665937,G,E YALE LOOP,,,,,,,b9bf91281f371764
-117.7796081,33.6667364,27,SUTTON,,,,,,,f99d3f63ed8dc27a
-117.8041126,33.6664294,14,WINTERMIST,,,,,,,6329dbb111f00cfd
-117.8079204,33.6662713,10,THUNDER RUN,,,,,,,b22c3cda7aec00b9
-117.7974919,33.6664626,G,E YALE LOOP,,,,,,,55083393e252110b
-117.7983219,33.6664206,G,E YALE LOOP,,,,,,,114fe58644a1faa4
-117.8075082,33.6661924,10,THUNDER RUN,,,,,,,23e33b852206926d
-117.827105,33.66583,18011,CULVER DR,,,,,,,99fe11c151db9fa9
-117.8031876,33.6662015,1,SPRINGBROOK S,,,,,,,f4132fefe7f37a3b
-117.781201,33.6663828,2,HENNA,,,,,,,c9580fb47f31f0c1
-117.7985956,33.6661979,G,GREENMOOR,,,,,,,2ade94db9d5c19dd
-117.8043166,33.6660571,37,WINTERMIST,,,,,,,a53476deb8dd4e2a
-117.7975586,33.6661413,G,GREENMOOR,,,,,,,e1e1b389807d5d64
-117.7930852,33.6661674,23,WINTERHAVEN,,,,,,,18e6e170533e51c4
-117.8277987,33.6655627,98,NAVARRE,,,,,,,e8ae4adf37d4271a
-117.7818211,33.666194,9,HENNA,,,,,,,ed6e35209860dfdf
-117.7794685,33.6661293,35,PRESTON,,,,,,,0e19caf0d74f3d53
-117.804146,33.6663331,16,WINTERMIST,,,,,,,0041e8aac16a6935
-117.788031,33.6663185,508,SONOMA AISLE,,,,,,,9e1f475e41dfaccf
-117.8001057,33.6662516,125,GREENMOOR,,,,,,,a3ce09c22639b247
-117.7945404,33.6662145,1,ROBINSONG,,,,,,,b322c7bf6d9a8cbc
-117.7981062,33.6661763,162,GREENMOOR,,,,,,,1d7a01bb1bf45802
-117.7979658,33.666173,158,GREENMOOR,,,,,,,3ff6264aab66554c
-117.7988994,33.6661439,234,GREENMOOR,,,,,,,4d9cbabc2d975352
-117.7987905,33.6661349,G,GREENMOOR,,,,,,,b62b2c58f2da19e2
-117.7984722,33.6661302,224,GREENMOOR,,,,,,,efc6a23b95b93285
-117.7812302,33.6662176,6,HENNA,,,,,,,23cf809eb1a8cc54
-117.7989349,33.6660325,230,GREENMOOR,,,,,,,8068667d4c22edc6
-117.7973566,33.6660389,G,GREENMOOR,,,,,,,e3446d459fd943c2
-117.7909299,33.6660308,156.5,SAINT VINCENT,,,,,,,7540a8be39aa0087
-117.7932053,33.6659941,19,WINTERHAVEN,,,,,,,c26dcd4ae040ed43
-117.8030647,33.6658849,1,WINTERMIST,,,,,,,40b0b21db13002d0
-117.7821392,33.6659077,59,EAGLECREEK,,,,,,,485129efff644718
-117.8299595,33.6652234,41,MORENA,,,,,,,c77b5e607c27773d
-117.8284403,33.6651939,58,NAVARRE,,,,,,,cfa23d3db8ef2173
-117.7933793,33.6657422,11,WINTERHAVEN,,,,,,,e3e848238c2be3dc
-117.7962915,33.665699,107,FALLINGSTAR,,,,,,,62b0394aea35d2c2
-117.7977852,33.6656795,172,GREENMOOR,,,,,,,f9a7c0dc5d79332c
-117.7938716,33.6656301,14,ROBINSONG,,,,,,,c8a4e4b94eb36b22
-117.7989673,33.6655805,208,GREENMOOR,,,,,,,65f7d20d7ad99e52
-117.7998586,33.665526,27,GREENMOOR,,,,,,,6f64081df62728f9
-117.7820768,33.6665315,8,INDIGO,,,,,,,8d050cef7d09bc42
-117.8031546,33.6662984,3,SPRINGBROOK S,,,,,,,333796ebdc072ab5
-117.7791041,33.6665467,28,SUTTON,,,,,,,8fb26975affcf8a3
-117.7948746,33.6662658,19,AUTUMNLEAF,,,,,,,2aaf7b10da1c9b3e
-117.8001193,33.6661861,127,GREENMOOR,,,,,,,17de187aad29d818
-117.7946527,33.6661961,3,ROBINSONG,,,,,,,f94af4f6939fefcd
-117.77905,33.666301,29,PRESTON,,,,,,,6dff5c6252a081ae
-117.7972618,33.6661147,138,GREENMOOR,,,,,,,8e2202a7e213715c
-117.7950625,33.6660254,1,SPRINGFLOWER,,,,,,,003f57234bd2cb4c
-117.7781015,33.6661846,25,HOLLINWOOD,,,,,,,06b719591746faec
-117.797416,33.6658329,G,GREENMOOR,,,,,,,0834ddb3e763a80b
-117.7954939,33.6657673,6,SPRINGFLOWER,,,,,,,f8e17a8852b7c8b8
-117.7997677,33.6657565,69,GREENMOOR,,,,,,,216f8b18f5d4563b
-117.7989467,33.6656924,212,GREENMOOR,,,,,,,f11b7f245d6dd7b5
-117.7820058,33.6658216,61,EAGLECREEK,,,,,,,c9f25e265a01a9b9
-117.7993961,33.6656438,97,GREENMOOR,,,,,,,6151be1c50eeaed6
-117.7985184,33.665632,198,GREENMOOR,,,,,,,2a273c90170b5b74
-117.7985231,33.6655765,196,GREENMOOR,,,,,,,9fc0d38315ffaec2
-117.7972836,33.6655437,94,GREENMOOR,,,,,,,4d0e96b77fd0bc15
-117.7973513,33.6655326,92,GREENMOOR,,,,,,,6e45425345b47343
-117.7988475,33.6655167,G,GREENMOOR,,,,,,,e13cbbaf58b022a6
-117.7902068,33.6652672,332,SAINT VINCENT,,,,,,,61d8c27c5294597d
-117.7978483,33.6653857,50,GREENMOOR,,,,,,,a38287f5d1f5986e
-117.7978233,33.6652681,54,GREENMOOR,,,,,,,077587bb62e0c611
-117.7939131,33.6652612,11,SHADOWLEAF,,,,,,,09ffdd9433e80b66
-117.7957828,33.6665708,6,AUTUMNLEAF,,,,,,,30feb8407892fec0
-117.7992813,33.666452,G,E YALE LOOP,,,,,,,7d9b06a8376a4845
-117.7813971,33.6664996,3,HENNA,,,,,,,21d69b3b3f6ce28e
-117.7886733,33.666318,608,SONOMA AISLE,,,,,,,bd0d9a0c33c9fe56
-117.7826004,33.6663899,11,INDIGO,,,,,,,e0f7885f5a7cd588
-117.8286825,33.6657015,17,NAVARRE,,,,,,,8001d9ed282651a1
-117.7977079,33.6661777,154,GREENMOOR,,,,,,,b077a8924f3afce9
-117.7789219,33.6663746,27,PRESTON,,,,,,,8d4da1eeda4ad992
-117.8000575,33.6660979,135,GREENMOOR,,,,,,,1651a6128d9c4b08
-117.798807,33.6660836,G,GREENMOOR,,,,,,,1a5489c88bca8311
-117.7980349,33.6660662,G,GREENMOOR,,,,,,,71f32503de01f2bc
-117.7979593,33.6660682,G,GREENMOOR,,,,,,,8631690b99b32186
-117.7986178,33.6659647,G,GREENMOOR,,,,,,,14f0a0fb68fda284
-117.8043487,33.6658044,33,WINTERMIST,,,,,,,67cdd43a1b9e50c8
-117.7999298,33.6657796,65,GREENMOOR,,,,,,,a6cdbe29bb6f5676
-117.8002319,33.6657254,53,GREENMOOR,,,,,,,a69eac7e84ebaba5
-117.7994793,33.6657223,77,GREENMOOR,,,,,,,0cedbf189a80b7a7
-117.7508252,33.6661248,213,TECHNOLOGY DR,,,,,,,580718aff4124429
-117.7946531,33.6657152,19,SPRINGFLOWER,,,,,,,f99c6ea64ab21b9b
-117.7937664,33.6656641,16,ROBINSONG,,,,,,,791d5d50fdc89554
-117.7954161,33.6656134,12,SPRINGFLOWER,,,,,,,548643a10b6932f0
-117.7970762,33.6655719,100,GREENMOOR,,,,,,,7f03271d3e0d3386
-117.7466073,33.6658156,170,TECHNOLOGY DR,,,,,,,5666546b28122bb5
-117.7935454,33.665506,20,ROBINSONG,,,,,,,458bcec02d67066c
-117.8030805,33.6691564,74,CORAL LAKE,,,,,,,8b95bef6735bd5de
-117.8019211,33.6691365,1,FOXBORO,,,,,,,fd46c67a49b7d445
-117.7805226,33.669401,10,QUAIL BUSH,,,,,,,9d80fb8a1f421bda
-117.7940435,33.6692112,24,SILKBERRY,,,,,,,df215d51d2cf8230
-117.7899596,33.6692798,1,KNOLLGLEN,210,,,,,,602d465839ce660d
-117.7967235,33.669183,635,SPRINGBROOK N,,,,,,,9c2f01c49b739e1b
-117.8066138,33.6689938,21,WARMSPRING,,,,,,,4337ef2fc9dae76c
-117.8166815,33.6688683,11,WILDWHEAT,,,,,,,54bcc40e7b0e3029
-117.81141,33.6688534,18,GOLDSTONE,,,,,,,1499f1c019b5222a
-117.7949137,33.6690701,527,SPRINGBROOK N,,,,,,,082d638388996a01
-117.8013886,33.6689294,6,FOXBORO,,,,,,,49ba4f2bbb1b2974
-117.7999757,33.6689031,27,FOXBORO,,,,,,,165e713720d54534
-117.7949664,33.6689832,G,SPRINGBROOK N,,,,,,,cff6906b23458433
-117.7949125,33.6689514,G,SPRINGBROOK N,,,,,,,83879e7b84444532
-117.8029121,33.6687986,4,RAINBOW LAKE,,,,,,,3e06102eecc1e132
-117.8074974,33.6686794,12,WARMSPRING,,,,,,,aac4253b7fe8d054
-117.7994378,33.6687697,33,FOXBORO,,,,,,,cf8253a0c9cba2c8
-117.8073229,33.6686645,14,WARMSPRING,,,,,,,228b4b21c68f646d
-117.795452,33.6687627,511,SPRINGBROOK N,,,,,,,8b1c9d0f82f0d445
-117.7945485,33.6687476,G,SPRINGBROOK N,,,,,,,902bbb50d6b2f187
-117.7976092,33.6686633,444,FALLINGSTAR,,,,,,,6efab4a2bdbf9224
-117.780901,33.6687722,17,HAWKCREEK,,,,,,,c52564d10448fb67
-117.7966397,33.6686016,G,FALLINGSTAR,,,,,,,d2f48124c6645dd1
-117.7948361,33.6685904,G,SPRINGBROOK N,,,,,,,5ac5df4376034f4b
-117.8128611,33.6683183,10,HEATHERGREEN,,,,,,,ec8a9468b51884d0
-117.780117,33.6630524,2,MEDLAR,,,,,,,d85b1d80f94a4485
-117.7811852,33.6628322,18,MEDLAR,,,,,,,8537af70d58e39c5
-117.7706038,33.662635,16148,SAND CANYON AVE,,,,,,,500401cca63bff2a
-117.7046419,33.6626934,21,MUSICK,,,,,,,3cd647375a1fdfab
-117.7074244,33.6622266,13766,ALTON PKWY,,,,,,,42e565217059a596
-117.834074,33.6604015,30,NUEVO,,,,,,,ad7f0540c3186efc
-117.8348825,33.6602231,6,ARBOLES,,,,,,,8463be9dfcd97e39
-117.7803224,33.66077,30,KELSEY LN,,,,,,,2baced38b4957914
-117.8356714,33.6598879,20,ARBOLES,,,,,,,054e921b0528aca2
-117.7794458,33.6603428,29,CHADWICK,,,,,,,db67e917d1303072
-117.7455484,33.6602119,115,TECHNOLOGY DR W,,,,,,,55e5d4ddefcf8480
-117.8362184,33.659239,13,FLORES,,,,,,,4e3823922aea3e68
-117.8338492,33.6591206,1,VIEJO,,,,,,,a7d21fafe71da2ea
-117.821017,33.6592004,16,KLAMATH,,,,,,,eae858e333e91d98
-117.8393045,33.6587292,18700,HARVARD AVE,,,,,,,c0f58aa8d9082498
-117.8060034,33.6592515,17632,ROSA DREW LN,,,,,,,b2ae39e5dbdc0472
-117.8324504,33.6588385,1,MONTANAS NORTE,,,,,,,39d74730535c14cd
-117.8191425,33.65892,4,GUNNISON,,,,,,,32359144e10562ee
-117.8208279,33.6588197,4,KLAMATH,,,,,,,d1d670f3e2b983c4
-117.8185009,33.6586737,9,GUNNISON,,,,,,,96b4fa4fbb18e771
-117.8060532,33.6586988,17618,ROSA DREW LN,,,,,,,6ae8daed826f8320
-117.8334689,33.6582862,12,LAGO SUD,,,,,,,59fd8376dbd25b7e
-117.818862,33.6583927,15,GUNNISON,,,,,,,15b5f3d204a91d92
-117.8300903,33.6581745,8,CERRITO,,,,,,,622935c59f0114c8
-117.8413824,33.6577658,3773,UNIVERSITY DR,,,,,,,1e305f148eef9b7d
-117.7143649,33.6587801,76,FAIRBANKS,,,,,,,c433423a53ad7846
-117.8595842,33.6570742,19600,FAIRCHILD,,,,,,,1b8ff01704714d85
-117.7775289,33.6657732,27,COMMONWEALTH,,,,,,,6d5cfff208acb3f3
-117.7994518,33.6655025,93,GREENMOOR,,,,,,,41c5c4c5dd8dfcf9
-117.7780596,33.6656824,32,HOLLINWOOD,,,,,,,2eefffb9aa4c93c2
-117.7942099,33.6654656,10,SHADOWLEAF,,,,,,,36f2081061039eda
-117.7777597,33.6655998,31,COMMONWEALTH,,,,,,,92ee8d3040fe3135
-117.7997517,33.6653747,21,GREENMOOR,,,,,,,34db87733b9c3e3a
-117.8003314,33.6652589,39,GREENMOOR,,,,,,,a27e52b361884e5d
-117.8300739,33.6647156,25,MORENA,,,,,,,2f5a25a7488c13e4
-117.7996053,33.6652032,7,GREENMOOR,,,,,,,d44b5e3eaa5c1c6c
-117.7958268,33.665245,137,FALLINGSTAR,,,,,,,a96b214513212df8
-117.79728,33.6651798,82,GREENMOOR,,,,,,,d53f21e344b3eca3
-117.7964314,33.6651599,53,FALLINGSTAR,,,,,,,490ba96d57e01068
-117.7772733,33.6652995,3,HIGHFIELD GLN,,,,,,,b7748be74a008365
-117.7975776,33.66499,64,GREENMOOR,,,,,,,bb6feca2d8160d45
-117.7978888,33.6649719,G,GREENMOOR,,,,,,,9f5a5fe047ca1c37
-117.7880467,33.6648879,927,SAINT VINCENT,,,,,,,711f8b16e6cce330
-117.7970067,33.6648888,G,GREENMOOR,,,,,,,635e8e6ddb81056d
-117.7779128,33.6649882,40,COMMONWEALTH,,,,,,,59e1b3317023881c
-117.7785014,33.664689,48,COMMONWEALTH,,,,,,,54767c1f83e056ed
-117.8295248,33.6636809,18,MORENA,,,,,,,6db6839a502cd1a4
-117.7765787,33.6641393,1036,OAKGLEN,,,,,,,80f499b721641899
-117.7810353,33.6634413,26,MEDLAR,,,,,,,70f3e716ab00e146
-117.781464,33.663025,22,MEDLAR,,,,,,,c2d2024204842c45
-117.7416646,33.6627285,15375,BARRANCA PKWY,,,,,,,117db84a8fed33f3
-117.7474339,33.662313,135,TECHNOLOGY DR,,,,,,,d4482f2e6f863a18
-117.7524221,33.6620088,7515,IRVINE CENTER DR,,,,,,,cddbf7e1c97805f5
-117.7762749,33.6616809,772,OAKGLEN,,,,,,,dd8603ad9838dec9
-117.7723523,33.660816,16200,SAND CANYON AVE,,,,,,,a394fea86471578a
-117.7802309,33.6614333,39,KELSEY LN,,,,,,,82e9aa3be5ed173e
-117.7814714,33.6612405,19,KELSEY LN,,,,,,,766adce403dc7d4f
-117.8042103,33.6605331,17482,ROSA DREW LN,,,,,,,321452f807249ed8
-117.8349631,33.6601996,8,ARBOLES,,,,,,,3a790fa3ae6999d3
-117.8034945,33.660363,5232,MICHELSON DR,,,,,,,6b6c087e4f1872ae
-117.7791836,33.6606535,35,CHADWICK,,,,,,,2a8c9e7f3ca7876a
-117.8353828,33.6595204,21,PALOS,,,,,,,b6dc548e69a35824
-117.7775302,33.6601871,88,MILLBROOK,,,,,,,8cb1875340bac32d
-117.8324599,33.6594924,14,LAGO NORTE,,,,,,,0984625f115a1c8d
-117.8353223,33.6592375,11,PALOS,,,,,,,30b6a54dc84f9e56
-117.8191627,33.6593947,16,TAHOE,,,,,,,7e921a8987ce01e5
-117.8326498,33.6591481,6,LAGO NORTE,,,,,,,54bfbcd80eda5e66
-117.8321391,33.6591394,9,MONTANAS NORTE,,,,,,,a4723779d5c6803f
-117.8350113,33.659062,1,PALOS,,,,,,,6bdfb606b52a5ab2
-117.8209335,33.6592176,14,KLAMATH,,,,,,,c16e105d08f3cdfc
-117.8216276,33.6591163,13,KLAMATH,,,,,,,998be996b7f2b2a6
-117.8340231,33.6589428,11,VIEJO,,,,,,,edc864b67132afb4
-117.8293196,33.6588641,G,SOLANA,,,,,,,c555c9af82571d0c
-117.8311512,33.6587511,18,MONTANAS NORTE,,,,,,,edbe094b1b0cedec
-117.8215181,33.6587276,5,KLAMATH,,,,,,,566f1f5215ecb347
-117.8293791,33.6586326,G,RANA,,,,,,,2d137f0e5c540c8d
-117.8351143,33.6585175,48,ARBOLES,,,,,,,2d7a46e5f26208d0
-117.8306308,33.6584242,7,MADRONA,,,,,,,5df9d6f985693c40
-117.7959052,33.6652501,135,FALLINGSTAR,,,,,,,f4e8eaae998bd076
-117.7986479,33.6652044,G,GREENMOOR,,,,,,,fce2b5c14a99d9f8
-117.7983577,33.6651465,G,GREENMOOR,,,,,,,1da03b101fd9c36f
-117.7781147,33.6653309,37,COMMONWEALTH,,,,,,,4e4883f3eeb55a95
-117.7975723,33.6651103,58,GREENMOOR,,,,,,,ff88aa1736dda31b
-117.7808714,33.6652235,12,PALMWOOD,,,,,,,11b8373e7c626544
-117.79414,33.6650363,5,SHADOWLEAF,,,,,,,f24237dd67e722aa
-117.7980009,33.664977,34,GREENMOOR,,,,,,,0f25b8be9482eaae
-117.7944042,33.6649314,3,SHADOWLEAF,,,,,,,89deda95bcf40d69
-117.7771306,33.6650736,7,HIGHFIELD GLN,,,,,,,27640ba0cfbe429e
-117.7961701,33.6648088,37,FALLINGSTAR,,,,,,,39f4ab265679c344
-117.7798397,33.6648737,6,ZINNIA,,,,,,,63d10dc0d04edd97
-117.7803131,33.6645841,12,ZINNIA,,,,,,,c1048b54100525dc
-117.777174,33.6646383,17,HIGHFIELD GLN,,,,,,,349c2d34ceab3cd5
-117.7773089,33.6645712,19,HIGHFIELD GLN,,,,,,,39e3dcedcaa875aa
-117.7749105,33.6642435,248,OAKGLEN,,,,,,,f609a11b3ac4fc44
-117.7443185,33.6643561,140,TECHNOLOGY DR,,,,,,,f2f5d80a9c2ebb1b
-117.7779807,33.6642607,29,HIGHFIELD GLN,,,,,,,05b71924ab5fd92e
-117.7588322,33.6637212,53,DISCOVERY,,,,,,,e4887bf80e50d0d4
-117.7798869,33.6638134,2,JAPONICA,,,,,,,183685bc3b2576d0
-117.7600352,33.6630057,121,WATERWORKS WAY,,,,,,,da55f0de1c2c0949
-117.7775874,33.6632036,812,OAKGLEN,,,,,,,d55569155374420c
-117.7806705,33.663257,5,MEDLAR,,,,,,,ceae66d1d3ea7e57
-117.7750382,33.6630036,500,OAKGLEN,,,,,,,a63b13f6766cd486
-117.7422993,33.6631159,15375,BARRANCA PKWY,,,,,,,da72a8291397b83b
-117.7998447,33.6714411,21,GOLDENROD,,,,,,,602a7628c5986ccb
-117.8111859,33.6705328,56,GREENBOUGH,,,,,,,1720af2ee74d6bf0
-117.7960851,33.6707295,23,BRIARGLEN,,,,,,,ae23f309a4147ce3
-117.796527,33.6683135,392,FALLINGSTAR,,,,,,,1bb84fbe60f2c9b0
-117.7944948,33.66835,G,E YALE LOOP,,,,,,,3cc19e38b9324e6a
-117.7976279,33.668268,2,PEBBLE,,,,,,,94b5c469bf32e8d0
-117.8081482,33.6667448,10,THUNDER RUN,,,,,,,67fd7039dc36ed47
-117.7983416,33.672182,22,GOLDENROD,,,,,,,51eb3c56654aab2e
-117.800744,33.6720579,34,CEDARLAKE,,,,,,,f817ed6e99b07635
-117.8189141,33.6717499,63,SUMMERSTONE,,,,,,,eed41cef7e2518ed
-117.8001004,33.6720181,G,GOLDENROD,,,,,,,dd75c6bb32af13e0
-117.8069527,33.6718794,43,SPINNAKER,,,,,,,cd233b6aff0c2c4a
-117.8125609,33.6717407,2,ELDERWOOD,,,,,,,d21942d8f7504d3d
-117.8137934,33.671733,50,CLARET,,,,,,,f0d7352c759e1c7d
-117.8066574,33.6717322,41,SPINNAKER,,,,,,,d7d4062ff675cb8b
-117.8157617,33.6715212,21,NEWMEADOW,,,,,,,2af8860f228ee45b
-117.7960803,33.6717688,30,CHENILE,,,,,,,bc7ac03c739b7eb1
-117.7969333,33.6716977,22,CARNELIAN,,,,,,,cfd3f550f7432b31
-117.8106037,33.6714912,75,GREENBOUGH,,,,,,,7b6956ca787d70b3
-117.8028999,33.6715378,89,FAIRLAKE,,,,,,,ff0908e5cdf6c8eb
-117.8204166,33.6712808,100,SUMMERSTONE,,,,,,,e45d997c34342790
-117.8071031,33.6714379,6,LONGSHORE,,,,,,,6ef436464396489d
-117.8106024,33.6714334,73,GREENBOUGH,,,,,,,462fb03dd05fe690
-117.7951971,33.6715743,107,BRIARGLEN,,,,,,,4278655997373576
-117.8273852,33.6668798,3900,PARKVIEW LN,,,,,,,7a80199b9ca6139f
-117.8272708,33.6666937,3900,PARKVIEW LN,,,,,,,1ac6364b4f27a896
-117.7939144,33.6671155,26,AMBERLEAF,,,,,,,2beca159f2b7b401
-117.749117,33.6674429,212,TECHNOLOGY DR,,,,,,,bd3f51e8f1869c62
-117.794581,33.6668846,34,AUTUMNLEAF,,,,,,,c7d12d99f038bd63
-117.7959818,33.6668678,G,E YALE LOOP,,,,,,,3f47dc8594c96605
-117.7937154,33.6658894,5,WINTERHAVEN,,,,,,,f715b5b3e1f321a7
-117.8161989,33.6556803,14,RUSTLING WIND,,,,,,,40af937a33be3405
-117.7782451,33.6558123,6601,QUAIL HILL PKWY,,,,,,,c5365372c02996cd
-117.8040569,33.6667192,33,SUMMERFIELD,,,,,,,60dd2654e424754c
-117.8027716,33.6666452,1,SUMMERFIELD,,,,,,,c61d8c96324607fa
-117.793143,33.6667018,30,WINTERHAVEN,,,,,,,4038e9c1a92505ea
-117.7998368,33.6666233,481,E YALE LOOP,,,,,,,a0bf40a8d57e0531
